subject_id,event_index,sequence,sequence_position,marker,quadrant,onset_sec,channel_index,active_pair,chromophore,baseline_m10_0,stim_m0_30,response_m5_30,response_minus_baseline_m5_30
P27,3,S2,3,M6,Q4,239.4,13,0,HbR,2.946963409701297e-09,-1.1670294188410608e-09,-5.679368993392674e-10,-3.5149003090405642e-09
P27,3,S2,3,M6,Q4,239.4,13,0,HbT,5.300644776447162e-09,-8.199180805192257e-10,-1.3821664362762033e-09,-6.682811212723365e-09
P27,3,S2,3,M6,Q4,239.4,14,1,HbO,1.1447962428293315e-07,-1.395768897814615e-09,-4.265138251397139e-09,-1.1874476253433029e-07
P27,3,S2,3,M6,Q4,239.4,14,1,HbR,1.3356977423273022e-08,4.5717207251588235e-08,4.779811221415031e-08,3.444113479087729e-08
P27,3,S2,3,M6,Q4,239.4,14,1,HbT,1.278366017062062e-07,4.432143835377361e-08,4.3532973962753204e-08,-8.430362774345299e-08
P27,3,S2,3,M6,Q4,239.4,15,1,HbO,2.682916723782842e-07,-3.1350847392374854e-07,-3.479016710201685e-07,-6.161933433984527e-07
P27,3,S2,3,M6,Q4,239.4,15,1,HbR,-2.282098186872682e-07,5.9970320073123e-08,1.1356608521457284e-07,3.4177590390184106e-07
P27,3,S2,3,M6,Q4,239.4,15,1,HbT,4.008185369101605e-08,-2.5353815385062564e-07,-2.343355858055959e-07,-2.7441743949661194e-07
P27,3,S2,3,M6,Q4,239.4,16,1,HbO,-5.1088893185691126e-08,-4.1110701107360906e-07,-4.1429452535203186e-07,-3.632056321663407e-07
P27,3,S2,3,M6,Q4,239.4,16,1,HbR,-1.7614987361424674e-07,1.666091593857712e-07,1.9119741468260393e-07,3.6734728829685066e-07
P27,3,S2,3,M6,Q4,239.4,16,1,HbT,-2.272387667999378e-07,-2.4449785168783833e-07,-2.2309711066942798e-07,4.141656130509812e-09
P27,3,S2,3,M6,Q4,239.4,17,1,HbO,3.977670072971287e-09,-3.254525738022568e-08,-2.4378343432813863e-08,-2.835601350578515e-08
P27,3,S2,3,M6,Q4,239.4,17,1,HbR,-3.454509491405248e-08,8.004935804344713e-08,8.290409174859189e-08,1.1744918666264438e-07
P27,3,S2,3,M6,Q4,239.4,17,1,HbT,-3.0567424841081225e-08,4.7504100663221535e-08,5.8525748315778095e-08,8.909317315685931e-08
P27,3,S2,3,M6,Q4,239.4,18,1,HbO,2.437084523271083e-10,-1.2103843400546778e-10,-2.0700948421219055e-10,-4.507179365392988e-10
P27,3,S2,3,M6,Q4,239.4,18,1,HbR,-1.7271726607055214e-11,8.118859568666296e-11,3.334116430526187e-11,5.0612890912317086e-11
P27,3,S2,3,M6,Q4,239.4,18,1,HbT,2.2643672572005298e-10,-3.984983831880483e-11,-1.7366831990692858e-10,-4.0010504562698153e-10
P27,3,S2,3,M6,Q4,239.4,19,1,HbO,-1.169254731711936e-10,-5.61259866466646e-11,-1.581475730329454e-10,-4.122209986175179e-11
P27,3,S2,3,M6,Q4,239.4,19,1,HbR,2.7484146519799632e-11,-1.0016786931131769e-11,-7.989571446855762e-12,-3.5473717966655395e-11
P27,3,S2,3,M6,Q4,239.4,19,1,HbT,-8.944132665139388e-11,-6.614277357779642e-11,-1.6613714447980124e-10,-7.669581782840736e-11
P27,3,S2,3,M6,Q4,239.4,20,0,HbO,1.4370788920417562e-07,-2.8495572380036765e-07,-2.870357914536896e-07,-4.307436806578652e-07
P27,3,S2,3,M6,Q4,239.4,20,0,HbR,-5.542128193083483e-07,1.1909395465576949e-07,2.039138848378388e-07,7.581267041461872e-07
P27,3,S2,3,M6,Q4,239.4,20,0,HbT,-4.105049301041727e-07,-1.6586176914459828e-07,-8.312190661585062e-08,3.273830234883221e-07
P27,3,S2,3,M6,Q4,239.4,21,0,HbO,1.6975647999598037e-07,3.005827094298192e-07,3.440049866356455e-07,1.7424850663966512e-07
P27,3,S2,3,M6,Q4,239.4,21,0,HbR,-1.926128252785226e-07,2.20727607484734e-07,2.6648796865215395e-07,4.5910079393067654e-07
P27,3,S2,3,M6,Q4,239.4,21,0,HbT,-2.2856345282542154e-08,5.213103169145535e-07,6.104929552878e-07,6.333493005703422e-07
P27,3,S2,3,M6,Q4,239.4,22,1,HbO,1.4792902789089575e-07,-2.8833894568909903e-07,-2.750210728522616e-07,-4.2295010074315733e-07
P27,3,S2,3,M6,Q4,239.4,22,1,HbR,-8.08275354871295e-08,9.704115436978062e-08,1.206019641133294e-07,2.014294996004589e-07
P27,3,S2,3,M6,Q4,239.4,22,1,HbT,6.710149240376642e-08,-1.9129779131931864e-07,-1.5441910873893224e-07,-2.2152060114269866e-07
P27,3,S2,3,M6,Q4,239.4,23,1,HbO,9.169944813228004e-08,-3.454833589670734e-08,-5.2376900363707935e-08,-1.4407634849598797e-07
P27,3,S2,3,M6,Q4,239.4,23,1,HbR,-1.050337567649134e-08,6.550537718931944e-08,6.897555187501196e-08,7.94789275515033e-08
P27,3,S2,3,M6,Q4,239.4,23,1,HbT,8.119607245578865e-08,3.095704129261208e-08,1.6598651511304083e-08,-6.459742094448456e-08
P27,4,S2,4,M4,Q2,330.2,1,1,HbO,-3.8100505806381347e-07,1.3622964370933276e-07,1.637861022329631e-07,5.447911602967766e-07
P27,4,S2,4,M4,Q2,330.2,1,1,HbR,3.3277123683646014e-07,-7.770739598875199e-08,-1.5456201851147835e-07,-4.873332553479385e-07
P27,4,S2,4,M4,Q2,330.2,1,1,HbT,-4.8233821227353066e-08,5.852224772058087e-08,9.22408372148479e-09,5.745790494883786e-08
P27,4,S2,4,M4,Q2,330.2,2,1,HbO,4.3698468541432224e-07,-3.8259889832979024e-08,-1.3121462435086308e-07,-5.681993097651853e-07
P27,4,S2,4,M4,Q2,330.2,2,1,HbR,8.370502778967948e-09,6.003816837230526e-08,6.091764928908254e-08,5.254714651011459e-08
P27,4,S2,4,M4,Q2,330.2,2,1,HbT,4.4535518819329035e-07,2.1778278539326157e-08,-7.029697506178048e-08,-5.156521632550708e-07
P27,4,S2,4,M4,Q2,330.2,3,1,HbO,-5.076404781115439e-07,1.4635264896742813e-07,2.0503603155775594e-07,7.126765096692998e-07
P27,4,S2,4,M4,Q2,330.2,3,1,HbR,2.972982434612524e-07,4.849043823963572e-08,-3.266633477512643e-08,-3.2996457823637885e-07
P27,4,S2,4,M4,Q2,330.2,3,1,HbT,-2.1034223465029114e-07,1.94843087207064e-07,1.723696967826295e-07,3.8271193143292064e-07
P27,4,S2,4,M4,Q2,330.2,4,1,HbO,1.032265003554281e-07,-4.464049866474391e-08,-7.665136271786364e-08,-1.7987786307329175e-07
P27,4,S2,4,M4,Q2,330.2,4,1,HbR,-5.859943420978987e-10,7.846768399180795e-09,8.571732974999635e-09,9.157727317097535e-09
P27,4,S2,4,M4,Q2,330.2,4,1,HbT,1.0264050601333019e-07,-3.6793730265563085e-08,-6.807962974286398e-08,-1.7072013575619417e-07
P27,4,S2,4,M4,Q2,330.2,5,1,HbO,7.702078703334474e-08,-5.456785898868694e-08,-9.715528749978416e-08,-1.741760745331289e-07
P27,4,S2,4,M4,Q2,330.2,5,1,HbR,3.3715277081153783e-08,-5.133704719489671e-08,-6.476545365975893e-08,-9.848073074091271e-08
P27,4,S2,4,M4,Q2,330.2,5,1,HbT,1.1073606411449854e-07,-1.0590490618358368e-07,-1.6192074115954318e-07,-2.726568052740417e-07
P27,4,S2,4,M4,Q2,330.2,6,0,HbO,8.262829357073464e-10,-1.5442053743720934e-09,-1.0563271752789329e-09,-1.8826101109862795e-09
P27,4,S2,4,M4,Q2,330.2,6,0,HbR,-3.4137489780803906e-09,2.155612659344467e-09,2.4960957750811146e-09,5.909844753161505e-09
P27,4,S2,4,M4,Q2,330.2,6,0,HbT,-2.5874660423730456e-09,6.11407284972374e-10,1.4397685998021823e-09,4.027234642175228e-09
P27,4,S2,4,M4,Q2,330.2,7,1,HbO,4.807121267826452e-07,-2.475231089951414e-07,-4.1307539260228146e-07,-8.937875193849267e-07
P27,4,S2,4,M4,Q2,330.2,7,1,HbR,6.201946831284448e-08,-8.907915343007061e-08,-1.0102527936019024e-07,-1.6304474767303472e-07
P27,4,S2,4,M4,Q2,330.2,7,1,HbT,5.427315950954896e-07,-3.366022624252121e-07,-5.141006719624717e-07,-1.0568322670579612e-06
P27,4,S2,4,M4,Q2,330.2,8,1,HbO,2.9799284021246224e-07,-1.2560710258959409e-07,-2.123602577394402e-07,-5.103530979519024e-07
P27,4,S2,4,M4,Q2,330.2,8,1,HbR,-1.2131354171191003e-08,1.5375151681679667e-08,2.3210411109150114e-08,3.534176528034112e-08
P27,4,S2,4,M4,Q2,330.2,8,1,HbT,2.8586148604127124e-07,-1.1023195090791453e-07,-1.8914984663029026e-07,-4.7501133267156153e-07
P27,4,S2,4,M4,Q2,330.2,9,1,HbO,1.6137688577244781e-07,-1.6800968151617567e-07,-2.5312850963446413e-07,-4.14505395406912e-07
P27,4,S2,4,M4,Q2,330.2,9,1,HbR,6.820025827777582e-08,1.3177586908929969e-08,1.0507380208432047e-08,-5.7692878069343775e-08
P27,4,S2,4,M4,Q2,330.2,9,1,HbT,2.2957714405022356e-07,-1.5483209460724567e-07,-2.426211294260322e-07,-4.721982734762558e-07
P27,4,S2,4,M4,Q2,330.2,10,1,HbO,2.980930389802891e-08,-2.874036786773332e-07,-3.4456974951881563e-07,-3.7437905341684455e-07
P27,4,S2,4,M4,Q2,330.2,10,1,HbR,7.720453334170329e-08,-4.471240740557115e-08,-6.10584717214148e-08,-1.382630050631181e-07
P27,4,S2,4,M4,Q2,330.2,10,1,HbT,1.0701383723973221e-07,-3.3211608608290444e-07,-4.056282212402306e-07,-5.126420584799628e-07
P27,4,S2,4,M4,Q2,330.2,11,1,HbO,3.613606451596069e-08,-1.4485224157927178e-07,-1.712179187764034e-07,-2.073539832923641e-07
P27,4,S2,4,M4,Q2,330.2,11,1,HbR,-2.0196895322731526e-08,4.217722128243852e-08,5.198492427154161e-08,7.218181959427314e-08
P27,4,S2,4,M4,Q2,330.2,11,1,HbT,1.5939169193229162e-08,-1.0267502029683325e-07,-1.1923299450486176e-07,-1.351721636980909e-07
P27,4,S2,4,M4,Q2,330.2,12,1,HbO,4.2462157327467493e-07,-5.982150076396447e-08,-1.541039950910379e-07,-5.787255683657129e-07
P27,4,S2,4,M4,Q2,330.2,12,1,HbR,-8.74161941936722e-08,3.8260838387945466e-08,5.7295670397016214e-08,1.4471186459068842e-07
P27,4,S2,4,M4,Q2,330.2,12,1,HbT,3.372053790810028e-07,-2.1560662376019027e-08,-9.680832469402171e-08,-4.3401370377502455e-07
P27,4,S2,4,M4,Q2,330.2,13,0,HbO,-1.63418273215794e-08,5.049754926297072e-09,7.049269314586518e-09,2.339109663616592e-08
P27,4,S2,4,M4,Q2,330.2,13,0,HbR,1.5401830561059845e-09,-6.727337046239748e-10,2.4272139164057042e-11,-1.5159109169419275e-09
P27,4,S2,4,M4,Q2,330.2,13,0,HbT,-1.4801644265473415e-08,4.377021221673096e-09,7.073541453750573e-09,2.187518571922399e-08
P27,4,S2,4,M4,Q2,330.2,14,1,HbO,-6.936999886374712e-08,1.6146117225972164e-07,1.4764524774577296e-07,2.1701524660952007e-07
P27,4,S2,4,M4,Q2,330.2,14,1,HbR,1.2617804994732935e-07,-2.322700984878201e-08,-5.024457480915972e-08,-1.7642262475648907e-07
P27,4,S2,4,M4,Q2,330.2,14,1,HbT,5.6808051083582235e-08,1.3823416241093967e-07,9.740067293661343e-08,4.05926218530312e-08
P27,4,S2,4,M4,Q2,330.2,15,1,HbO,-2.5904106111264586e-07,4.900301266876141e-09,5.0901370804670446e-08,3.099424319173163e-07
P27,4,S2,4,M4,Q2,330.2,15,1,HbR,8.986161485531053e-08,5.20851190025208e-08,2.236534924838743e-08,-6.74962656069231e-08
P27,4,S2,4,M4,Q2,330.2,15,1,HbT,-1.6917944625733548e-07,5.698542026939692e-08,7.326672005305793e-08,2.424461663103934e-07
P27,4,S2,4,M4,Q2,330.2,16,1,HbO,4.400141545747576e-07,-1.51330424730874e-07,-3.068721708184572e-07,-7.468863253932148e-07
P27,4,S2,4,M4,Q2,330.2,16,1,HbR,8.205261951982736e-08,-4.5777522124765784e-08,-4.6383106396792895e-08,-1.2843572591662026e-07
P27,4,S2,4,M4,Q2,330.2,16,1,HbT,5.220667740945845e-07,-1.9710794685563984e-07,-3.5325527721525044e-07,-8.753220513098349e-07
P27,4,S2,4,M4,Q2,330.2,17,1,HbO,-3.454559094811999e-08,-5.1865072551964955e-08,-8.239956648006849e-08,-4.7853975531948505e-08
P27,4,S2,4,M4,Q2,330.2,17,1,HbR,8.98293327274921e-08,-1.7783207540166934e-08,-2.8673984401573275e-08,-1.1850331712906537e-07
P27,4,S2,4,M4,Q2,330.2,17,1,HbT,5.528374177937211e-08,-6.964828009213195e-08,-1.1107355088164181e-07,-1.663572926610139e-07
P27,4,S2,4,M4,Q2,330.2,18,1,HbO,-1.4287996649145723e-10,3.050010222534471e-11,-8.416288275262873e-11,5.87170837388285e-11
P27,4,S2,4,M4,Q2,330.2,18,1,HbR,-3.828963325473293e-10,6.483239571233186e-11,5.319148410182152e-11,4.3608781664915084e-10
P27,4,S2,4,M4,Q2,330.2,18,1,HbT,-5.257762990387866e-10,9.533249793767679e-11,-3.097139865080739e-11,4.948049003879792e-10
P27,4,S2,4,M4,Q2,330.2,19,1,HbO,-2.2309959029444494e-10,7.714370110399969e-11,6.890719945982483e-11,2.9200678975426974e-10
P27,4,S2,4,M4,Q2,330.2,19,1,HbR,-1.676868346244735e-10,8.753069499028333e-11,2.6980757443824686e-11,1.946675920682982e-10
P27,4,S2,4,M4,Q2,330.2,19,1,HbT,-3.9078642491891826e-10,1.6467439609428258e-10,9.588795690364903e-11,4.866743818225673e-10
P27,4,S2,4,M4,Q2,330.2,20,0,HbO,-2.1197039991367e-06,1.5261371659141562e-06,2.0531136252113043e-06,4.172817624348004e-06
P27,4,S2,4,M4,Q2,330.2,20,0,HbR,2.0932026655259748e-08,3.021627516501647e-07,3.196065428922695e-07,2.986745162370097e-07
P27,4,S2,4,M4,Q2,330.2,20,0,HbT,-2.0987719724814418e-06,1.82829991756432e-06,2.3727201681035723e-06,4.471492140585014e-06
P27,4,S2,4,M4,Q2,330.2,21,0,HbO,-2.657973090179846e-06,2.239912286672106e-06,2.97056681465325e-06,5.628539904833096e-06
P27,4,S2,4,M4,Q2,330.2,21,0,HbR,-1.5329781787323848e-07,3.4332247021816953e-07,4.163994811804575e-07,5.696972990536959e-07
P27,4,S2,4,M4,Q2,330.2,21,0,HbT,-2.8112709080530857e-06,2.5832347568902765e-06,3.386966295833707e-06,6.1982372038867924e-06
P27,4,S2,4,M4,Q2,330.2,22,1,HbO,-2.8966654821064104e-08,-3.398275735195176e-08,-8.576113939233645e-08,-5.679448457127234e-08
P27,4,S2,4,M4,Q2,330.2,22,1,HbR,2.2570899993604997e-07,-2.6203101777727688e-08,-4.895221398567135e-08,-2.746612139217213e-07
P27,4,S2,4,M4,Q2,330.2,22,1,HbT,1.9674234511498587e-07,-6.018585912967947e-08,-1.347133533780078e-07,-3.3145569849299365e-07
P27,4,S2,4,M4,Q2,330.2,23,1,HbO,-1.3824166738535712e-07,4.406821338802117e-08,5.990854457565534e-08,1.9815021196101246e-07
P27,4,S2,4,M4,Q2,330.2,23,1,HbR,7.927035963520727e-08,-3.4318830546967896e-08,-5.472943574265966e-08,-1.339997953778669e-07
P27,4,S2,4,M4,Q2,330.2,23,1,HbT,-5.897130775014981e-08,9.749382841053316e-09,5.179108832995741e-09,6.415041658314555e-08
P27,5,S3,1,M4,Q2,480.3,1,1,HbO,-4.28145169861666e-07,-3.2759671946151745e-07,-3.2122278280504944e-07,1.0692238705661657e-07
P27,5,S3,1,M4,Q2,480.3,1,1,HbR,-2.7617423262540595e-07,1.6851156670459158e-07,2.1867820702620943e-07,4.948524396516153e-07
P27,5,S3,1,M4,Q2,480.3,1,1,HbT,-7.043194024870723e-07,-1.5908515275692613e-07,-1.0254457577884031e-07,6.017748267082319e-07
P27,5,S3,1,M4,Q2,480.3,2,1,HbO,-4.578261855071318e-08,-8.5208864514733e-08,-1.1047787639644652e-07,-6.469525784573335e-08
P27,5,S3,1,M4,Q2,480.3,2,1,HbR,-3.56939130079382e-08,4.941865204194608e-10,6.724182010449271e-09,4.241809501838747e-08
P27,5,S3,1,M4,Q2,480.3,2,1,HbT,-8.14765315586514e-08,-8.471467799431361e-08,-1.0375369438599725e-07,-2.227716282734585e-08
P27,5,S3,1,M4,Q2,480.3,3,1,HbO,-1.590380142079009e-07,-1.638758985236429e-07,-1.8728744649497578e-07,-2.824943228707488e-08
P27,5,S3,1,M4,Q2,480.3,3,1,HbR,-2.5684630847550325e-07,5.245749070804112e-08,9.739296187846029e-08,3.5423927035396355e-07
P27,5,S3,1,M4,Q2,480.3,3,1,HbT,-4.158843226834041e-07,-1.1141840781560174e-07,-8.98944846165154e-08,3.2598983806688873e-07
P27,5,S3,1,M4,Q2,480.3,4,1,HbO,-3.619224979834369e-08,-1.919050317948823e-08,-2.054687176128609e-08,1.56453780370576e-08
P27,5,S3,1,M4,Q2,480.3,4,1,HbR,-1.4523542102882075e-08,9.078859139915238e-09,9.885945374972037e-09,2.440948747785411e-08
P27,5,S3,1,M4,Q2,480.3,4,1,HbT,-5.0715791901225756e-08,-1.0111644039572986e-08,-1.0660926386314067e-08,4.005486551491169e-08
P27,5,S3,1,M4,Q2,480.3,5,1,HbO,-1.909090941635797e-07,3.714437421899034e-08,6.485588179075818e-08,2.557649759543379e-07
P27,5,S3,1,M4,Q2,480.3,5,1,HbR,7.539449162883197e-08,7.262663072081726e-09,-1.0904199868652401e-08,-8.629869149748437e-08
P27,5,S3,1,M4,Q2,480.3,5,1,HbT,-1.1551460253474773e-07,4.440703729107209e-08,5.395168192210582e-08,1.6946628445685353e-07
P27,5,S3,1,M4,Q2,480.3,6,0,HbO,-1.8360284874973357e-09,1.18889900900725e-10,7.745977499965663e-12,1.8437744649973014e-09
P27,5,S3,1,M4,Q2,480.3,6,0,HbR,-7.06792979567299e-10,1.71027956337707e-10,3.2931814617171464e-10,1.0361111257390135e-09
P27,5,S3,1,M4,Q2,480.3,6,0,HbT,-2.5428214670646324e-09,2.8991785723843204e-10,3.370641236716806e-10,2.879885590736313e-09
P27,5,S3,1,M4,Q2,480.3,7,1,HbO,6.611202071382713e-08,-3.6469918192420755e-08,-3.766224550336658e-08,-1.037742662171937e-07
P27,5,S3,1,M4,Q2,480.3,7,1,HbR,9.558017283932431e-08,9.183626936247516e-09,-2.4194358302766494e-08,-1.197745311420908e-07
P27,5,S3,1,M4,Q2,480.3,7,1,HbT,1.6169219355315177e-07,-2.728629125617333e-08,-6.185660380613311e-08,-2.235487973592849e-07
P27,5,S3,1,M4,Q2,480.3,8,1,HbO,1.1914112733390738e-07,-9.426477743488288e-08,-1.1752666541627268e-07,-2.3666779275018008e-07
P27,5,S3,1,M4,Q2,480.3,8,1,HbR,-2.9222471673859562e-08,3.234314457796693e-08,3.780992986073584e-08,6.703240153459541e-08
P27,5,S3,1,M4,Q2,480.3,8,1,HbT,8.991865566004786e-08,-6.192163285691592e-08,-7.971673555553686e-08,-1.6963539121558472e-07
P27,5,S3,1,M4,Q2,480.3,9,1,HbO,1.7896179490204782e-07,-1.0621914878293022e-07,-1.0252785759371517e-07,-2.81489652495763e-07
P27,5,S3,1,M4,Q2,480.3,9,1,HbR,-1.389822014119663e-08,-7.909754467169351e-09,-2.2779559610714134e-08,-8.881339469517504e-09
P27,5,S3,1,M4,Q2,480.3,9,1,HbT,1.6506357476085136e-07,-1.1412890325009957e-07,-1.2530741720442942e-07,-2.903709919652808e-07
P27,5,S3,1,M4,Q2,480.3,10,1,HbO,1.8949851133324997e-07,-3.9891341262469453e-08,-3.511189993670946e-08,-2.246104112699594e-07
P27,5,S3,1,M4,Q2,480.3,10,1,HbR,8.956514272848032e-08,-5.560066180171038e-08,-8.466730560845016e-08,-1.7423244833693047e-07
P27,5,S3,1,M4,Q2,480.3,10,1,HbT,2.7906365406173015e-07,-9.549200306417985e-08,-1.1977920554515957e-07,-3.988428596068897e-07
P27,5,S3,1,M4,Q2,480.3,11,1,HbO,5.633201000307631e-08,-1.2785753881361845e-07,-1.1234069301483773e-07,-1.6867270301791403e-07
P27,5,S3,1,M4,Q2,480.3,11,1,HbR,2.0907259425841963e-08,-6.161190971336802e-10,-6.335815718570211e-09,-2.7243075144412174e-08
P27,5,S3,1,M4,Q2,480.3,11,1,HbT,7.723926942891826e-08,-1.284736579107521e-07,-1.1867650873340802e-07,-1.9591577816232628e-07
P27,5,S3,1,M4,Q2,480.3,12,1,HbO,8.666491620644573e-08,-2.1403364237361384e-07,-2.204795010103246e-07,-3.071444172167703e-07
P27,5,S3,1,M4,Q2,480.3,12,1,HbR,-2.3417368834415765e-08,4.7373155971480374e-08,4.998727839334038e-08,7.340464722775615e-08
P27,5,S3,1,M4,Q2,480.3,12,1,HbT,6.324754737202982e-08,-1.666604864021337e-07,-1.7049222261698423e-07,-2.3373976998901405e-07
P27,5,S3,1,M4,Q2,480.3,13,0,HbO,2.730654641879268e-10,-2.46214620616014e-09,-9.605140251087913e-10,-1.233579489296718e-09
P27,5,S3,1,M4,Q2,480.3,13,0,HbR,-6.214980682168159e-09,2.0512437358679782e-09,7.529479579991747e-10,6.967928640167334e-09
P27,5,S3,1,M4,Q2,480.3,13,0,HbT,-5.9419152179802345e-09,-4.1090247029216364e-10,-2.0756606710961513e-10,5.734349150870619e-09
P27,5,S3,1,M4,Q2,480.3,14,1,HbO,-3.261190431407016e-07,-1.9697327077285022e-07,-1.9951060810240702e-07,1.2660843503829455e-07
P27,5,S3,1,M4,Q2,480.3,14,1,HbR,-1.605016598445412e-08,3.8139457727284774e-08,4.894163968715304e-08,6.499180567160717e-08
P27,5,S3,1,M4,Q2,480.3,14,1,HbT,-3.4216920912515567e-07,-1.588338130455656e-07,-1.5056896841525416e-07,1.916002407099015e-07
P27,5,S3,1,M4,Q2,480.3,15,1,HbO,-9.209442054244783e-08,-1.389938169451118e-07,-1.4135055363135191e-07,-4.925613308890408e-08
P27,5,S3,1,M4,Q2,480.3,15,1,HbR,-1.2011099037057572e-07,3.024719321424946e-08,4.856125932426535e-08,1.6867224969484108e-07
P27,5,S3,1,M4,Q2,480.3,15,1,HbT,-2.1220541091302348e-07,-1.0874662373086238e-07,-9.278929430708651e-08,1.1941611660593697e-07
P27,5,S3,1,M4,Q2,480.3,16,1,HbO,-7.835652166334103e-07,-2.1350077480718193e-07,-1.7880594608572618e-07,6.047592705476842e-07
P27,5,S3,1,M4,Q2,480.3,16,1,HbR,-3.6888401316558286e-08,1.209518266199237e-07,1.4285866355740577e-07,1.7974706487396406e-07
P27,5,S3,1,M4,Q2,480.3,16,1,HbT,-8.204536179499684e-07,-9.254894818725831e-08,-3.5947282528320365e-08,7.845063354216481e-07
P27,5,S3,1,M4,Q2,480.3,17,1,HbO,-5.734765993021414e-07,-8.860437885708187e-08,-5.487455636986311e-08,5.186020429322783e-07
P27,5,S3,1,M4,Q2,480.3,17,1,HbR,-1.4285503536937269e-08,7.282607230855147e-08,8.874947213968174e-08,1.0303497567661901e-07
P27,5,S3,1,M4,Q2,480.3,17,1,HbT,-5.877621028390786e-07,-1.5778306548530304e-08,3.387491576981867e-08,6.216370186088973e-07
P27,5,S3,1,M4,Q2,480.3,18,1,HbO,2.1535595339963068e-10,-1.325583552855326e-10,-1.0347089874705847e-10,-3.1882685214668915e-10
P27,5,S3,1,M4,Q2,480.3,18,1,HbR,-9.10273033965657e-11,8.847183854312703e-11,1.4418919003879124e-10,2.3521649343535694e-10
P27,5,S3,1,M4,Q2,480.3,18,1,HbT,1.2432865000306502e-10,-4.408651674240559e-11,4.071829129173267e-11,-8.361035871133236e-11
P27,5,S3,1,M4,Q2,480.3,19,1,HbO,-8.704264018258239e-12,1.1074676855840325e-11,3.7664690220650333e-11,4.6368954238908574e-11
P27,5,S3,1,M4,Q2,480.3,19,1,HbR,-2.4575129774118844e-13,-2.9834607277171776e-11,-3.2374134637716476e-13,-7.799004863597632e-14
P27,5,S3,1,M4,Q2,480.3,19,1,HbT,-8.950015315999577e-12,-1.8759930421331502e-11,3.734094887427329e-11,4.629096419027287e-11
P27,5,S3,1,M4,Q2,480.3,20,0,HbO,-4.010293328841106e-06,-6.028591923998732e-07,-1.607959560786744e-07,3.849497372762432e-06
P27,5,S3,1,M4,Q2,480.3,20,0,HbR,-5.378403170404937e-07,-8.279112303080316e-08,-2.3581891099451376e-08,5.142584259410423e-07
P27,5,S3,1,M4,Q2,480.3,20,0,HbT,-4.548133645881601e-06,-6.856503154306784e-07,-1.8437784717812477e-07,4.363755798703476e-06
P27,5,S3,1,M4,Q2,480.3,21,0,HbO,-6.544307526210179e-06,-9.813872793782063e-07,-2.597181712602196e-07,6.284589354949959e-06
P27,5,S3,1,M4,Q2,480.3,21,0,HbR,-8.752860454554525e-07,-1.3317800435512758e-07,-3.6771159046379024e-08,8.385148864090734e-07
P27,5,S3,1,M4,Q2,480.3,21,0,HbT,-7.419593571665632e-06,-1.1145652837333339e-06,-2.964893303065971e-07,7.123104241359035e-06
P27,5,S3,1,M4,Q2,480.3,22,1,HbO,-2.0311212885589917e-07,-9.931924306623297e-08,-7.80856800216541e-08,1.2502644883424506e-07
P27,5,S3,1,M4,Q2,480.3,22,1,HbR,-9.365449585018937e-08,2.11049887879777e-08,3.163728715889921e-08,1.2529178300908857e-07
P27,5,S3,1,M4,Q2,480.3,22,1,HbT,-2.967666247060885e-07,-7.821425427825526e-08,-4.644839286275494e-08,2.5031823184333355e-07
P27,5,S3,1,M4,Q2,480.3,23,1,HbO,1.83890190015453e-08,-1.2708236268377117e-07,-1.3993718308810616e-07,-1.5832620208965145e-07
P27,5,S3,1,M4,Q2,480.3,23,1,HbR,-7.351174320820357e-08,-3.203066652267245e-08,-2.4723974664378615e-08,4.878776854382495e-08
P27,5,S3,1,M4,Q2,480.3,23,1,HbT,-5.512272420665829e-08,-1.5911302920644343e-07,-1.6466115775248465e-07,-1.0953843354582636e-07
P27,6,S3,2,M6,Q4,570.2,1,1,HbO,-1.3610712373899068e-07,1.4686464414947955e-08,5.970222406514127e-08,1.9580934780413196e-07
P27,6,S3,2,M6,Q4,570.2,1,1,HbR,1.7706812555391617e-07,-2.1733549028037766e-08,-5.001364078059602e-08,-2.270817663345122e-07
P27,6,S3,2,M6,Q4,570.2,1,1,HbT,4.096100181492559e-08,-7.047084613089833e-09,9.688583284545222e-09,-3.127241853038037e-08
P27,6,S3,2,M6,Q4,570.2,2,1,HbO,2.2215616237816244e-08,-2.9726844867648954e-08,-6.13278947349814e-08,-8.354351097279764e-08
P27,6,S3,2,M6,Q4,570.2,2,1,HbR,8.932494216138417e-09,-1.4540216639085307e-08,-1.1100895298025099e-08,-2.0033389514163517e-08
P27,6,S3,2,M6,Q4,570.2,2,1,HbT,3.114811045395468e-08,-4.42670615067343e-08,-7.242879003300657e-08,-1.0357690048696125e-07
P27,6,S3,2,M6,Q4,570.2,3,1,HbO,-6.468098256810093e-08,6.043947889791598e-08,9.406758395733369e-08,1.587485665254346e-07
P27,6,S3,2,M6,Q4,570.2,3,1,HbR,2.000725035219816e-07,-2.773896322635949e-08,-5.651642324002475e-08,-2.5658892676200637e-07
P27,6,S3,2,M6,Q4,570.2,3,1,HbT,1.3539152095388073e-07,3.2700515671556404e-08,3.7551160717308853e-08,-9.784036023657187e-08
P27,6,S3,2,M6,Q4,570.2,4,1,HbO,5.300847296940282e-09,-2.5962624697942764e-09,-1.5734260901560452e-08,-2.1035108198500733e-08
