subject_id,event_index,bin,bin_lo,value,n_samples,run_index,position_in_run,cycle_position
P22,4,"[75,80)",75,0.015097594097866242,1050,1,4,follows a 90-s cycle
P22,4,"[80,85)",80,-0.043314951743803565,1050,1,4,follows a 90-s cycle
P22,4,"[85,90)",85,-0.19859001146730076,1050,1,4,follows a 90-s cycle
P22,5,"[-10,-5)",-10,0.2745631943744653,1050,2,1,opens a run
P22,5,"[-5,0)",-5,0.19847104735053614,1050,2,1,opens a run
P22,5,"[0,5)",0,0.25977716700063963,1050,2,1,opens a run
P22,5,"[10,15)",10,-0.09214918881843116,1050,2,1,opens a run
P22,5,"[15,20)",15,-0.1895687821978528,1050,2,1,opens a run
P22,5,"[20,25)",20,-0.34501575728117334,1050,2,1,opens a run
P22,5,"[25,30)",25,-0.31233557407974855,1050,2,1,opens a run
P22,5,"[30,35)",30,-0.23137519258667733,1050,2,1,opens a run
P22,5,"[35,40)",35,0.04747977768124591,1050,2,1,opens a run
P22,5,"[40,45)",40,0.12788820091475508,1050,2,1,opens a run
P22,5,"[45,50)",45,0.18417742497368614,1050,2,1,opens a run
P22,5,"[5,10)",5,-0.07351389820244746,1050,2,1,opens a run
P22,5,"[50,55)",50,0.1110620716347891,1050,2,1,opens a run
P22,5,"[55,60)",55,0.022771722239457896,1050,2,1,opens a run
P22,5,"[60,65)",60,0.04693271202130369,1050,2,1,opens a run
P22,5,"[65,70)",65,0.03963165514226456,1050,2,1,opens a run
P22,5,"[70,75)",70,0.09081093084995376,1050,2,1,opens a run
P22,5,"[75,80)",75,0.029398790186145485,1050,2,1,opens a run
P22,5,"[80,85)",80,0.01403802613483684,1050,2,1,opens a run
P22,5,"[85,90)",85,0.028872170584675855,1050,2,1,opens a run
P22,6,"[-10,-5)",-10,-0.004248042065735695,1050,2,2,follows a 90-s cycle
P22,6,"[-5,0)",-5,0.05708096507137793,1050,2,2,follows a 90-s cycle
P22,6,"[0,5)",0,0.09122288447939406,1050,2,2,follows a 90-s cycle
P22,6,"[10,15)",10,0.05630759094174564,1050,2,2,follows a 90-s cycle
P22,6,"[15,20)",15,-0.12101788580247111,1050,2,2,follows a 90-s cycle
P22,6,"[20,25)",20,-0.20123354027776028,1050,2,2,follows a 90-s cycle
P22,6,"[25,30)",25,-0.13200019193474233,1050,2,2,follows a 90-s cycle
P22,6,"[30,35)",30,-0.12124595773184167,1050,2,2,follows a 90-s cycle
P22,6,"[35,40)",35,-0.08385466293906803,1050,2,2,follows a 90-s cycle
P22,6,"[40,45)",40,0.06563204402927007,1050,2,2,follows a 90-s cycle
P22,6,"[45,50)",45,0.03163232031416638,1050,2,2,follows a 90-s cycle
P22,6,"[5,10)",5,0.03360796425757235,1050,2,2,follows a 90-s cycle
P22,6,"[50,55)",50,-0.02569584669877348,1050,2,2,follows a 90-s cycle
P22,6,"[55,60)",55,0.01923305355132298,1050,2,2,follows a 90-s cycle
P22,6,"[60,65)",60,0.0011100799682226652,1050,2,2,follows a 90-s cycle
P22,6,"[65,70)",65,-0.10969053509625092,1050,2,2,follows a 90-s cycle
P22,6,"[70,75)",70,-0.0804294707796907,1050,2,2,follows a 90-s cycle
P22,6,"[75,80)",75,-0.09928683229541128,1050,2,2,follows a 90-s cycle
P22,6,"[80,85)",80,0.3215917269347152,1050,2,2,follows a 90-s cycle
P22,6,"[85,90)",85,0.45865332506010703,1050,2,2,follows a 90-s cycle
P22,7,"[-10,-5)",-10,0.2088806318521023,1050,2,3,follows a 90-s cycle
P22,7,"[-5,0)",-5,0.4572067561297926,1050,2,3,follows a 90-s cycle
P22,7,"[0,5)",0,0.42708545609701093,1050,2,3,follows a 90-s cycle
P22,7,"[10,15)",10,-0.050115059811689636,1050,2,3,follows a 90-s cycle
P22,7,"[15,20)",15,-0.022096536533271583,1050,2,3,follows a 90-s cycle
P22,7,"[20,25)",20,-0.16323535580840895,1050,2,3,follows a 90-s cycle
P22,7,"[25,30)",25,-0.38046970165860355,1050,2,3,follows a 90-s cycle
P22,7,"[30,35)",30,-0.29182655793285633,1050,2,3,follows a 90-s cycle
P22,7,"[35,40)",35,-0.32122249720636753,1050,2,3,follows a 90-s cycle
P22,7,"[40,45)",40,-0.2732168442182754,1050,2,3,follows a 90-s cycle
P22,7,"[45,50)",45,-0.08388420335215839,1050,2,3,follows a 90-s cycle
P22,7,"[5,10)",5,0.21027119349805154,1050,2,3,follows a 90-s cycle
P22,7,"[50,55)",50,0.04385375714672313,1050,2,3,follows a 90-s cycle
P22,7,"[55,60)",55,0.29291101379929096,1050,2,3,follows a 90-s cycle
P22,7,"[60,65)",60,0.1969006170602157,1050,2,3,follows a 90-s cycle
P22,7,"[65,70)",65,0.09494057634758905,1050,2,3,follows a 90-s cycle
P22,7,"[70,75)",70,0.13470340226486024,1050,2,3,follows a 90-s cycle
P22,7,"[75,80)",75,-0.09103812232228732,1050,2,3,follows a 90-s cycle
P22,7,"[80,85)",80,0.17979658626734235,1050,2,3,follows a 90-s cycle
P22,7,"[85,90)",85,0.24157948717639513,1050,2,3,follows a 90-s cycle
P22,8,"[-10,-5)",-10,0.20275516082314607,1050,2,4,follows a 90-s cycle
P22,8,"[-5,0)",-5,0.23606751079862506,1050,2,4,follows a 90-s cycle
P22,8,"[0,5)",0,0.19376621403529923,1050,2,4,follows a 90-s cycle
P22,8,"[10,15)",10,-0.03649195189456258,1050,2,4,follows a 90-s cycle
P22,8,"[15,20)",15,-0.16801578566308903,1050,2,4,follows a 90-s cycle
P22,8,"[20,25)",20,-0.10521458017424172,1050,2,4,follows a 90-s cycle
P22,8,"[25,30)",25,-0.11523789409311098,1050,2,4,follows a 90-s cycle
P22,8,"[30,35)",30,-0.19631525792709784,1050,2,4,follows a 90-s cycle
P22,8,"[35,40)",35,-0.21589665674950834,1050,2,4,follows a 90-s cycle
P22,8,"[40,45)",40,-0.21346049545965823,1050,2,4,follows a 90-s cycle
P22,8,"[45,50)",45,-0.2103155176820532,1050,2,4,follows a 90-s cycle
P22,8,"[5,10)",5,0.06788092003203443,1050,2,4,follows a 90-s cycle
P22,8,"[50,55)",50,-0.006604586241157645,1050,2,4,follows a 90-s cycle
P22,8,"[55,60)",55,0.2067658234168948,1050,2,4,follows a 90-s cycle
P22,8,"[60,65)",60,0.24727197821986255,1050,2,4,follows a 90-s cycle
P22,8,"[65,70)",65,0.1834092633244732,1050,2,4,follows a 90-s cycle
P22,8,"[70,75)",70,0.09550689943458722,1050,2,4,follows a 90-s cycle
P22,8,"[75,80)",75,-0.009508328912530678,1050,2,4,follows a 90-s cycle
P22,8,"[80,85)",80,0.028557888400278116,1050,2,4,follows a 90-s cycle
P22,8,"[85,90)",85,0.018331319979088358,1050,2,4,follows a 90-s cycle
P22,9,"[-10,-5)",-10,0.0944260363069576,1050,3,1,opens a run
P22,9,"[-5,0)",-5,0.24232337917244318,1050,3,1,opens a run
P22,9,"[0,5)",0,0.2514536957339226,1050,3,1,opens a run
P22,9,"[10,15)",10,0.012855857383196001,1050,3,1,opens a run
P22,9,"[15,20)",15,-0.08234592705524496,1050,3,1,opens a run
P22,9,"[20,25)",20,-0.1899778968605766,1050,3,1,opens a run
P22,9,"[25,30)",25,-0.2045812133963121,1050,3,1,opens a run
P22,9,"[30,35)",30,-0.10909148871505576,1050,3,1,opens a run
P22,9,"[35,40)",35,0.042369650679525514,1050,3,1,opens a run
P22,9,"[40,45)",40,0.01564837139437768,1050,3,1,opens a run
P22,9,"[45,50)",45,0.251348426630002,1050,3,1,opens a run
P22,9,"[5,10)",5,0.10607008273603308,1050,3,1,opens a run
P22,9,"[50,55)",50,0.25792359181452007,1050,3,1,opens a run
P22,9,"[55,60)",55,0.018633283382472672,1050,3,1,opens a run
P22,9,"[60,65)",60,-0.12802886317381637,1050,3,1,opens a run
P22,9,"[65,70)",65,-0.12415484688484726,1050,3,1,opens a run
P22,9,"[70,75)",70,-0.09753437684544776,1050,3,1,opens a run
P22,9,"[75,80)",75,-0.00403501361517809,1050,3,1,opens a run
P22,9,"[80,85)",80,-0.03563087383274199,1050,3,1,opens a run
P22,9,"[85,90)",85,-0.04434420816666648,1050,3,1,opens a run
P22,10,"[-10,-5)",-10,-0.010904489779635752,1050,3,2,follows a 90-s cycle
P22,10,"[-5,0)",-5,-0.06462263663926034,1050,3,2,follows a 90-s cycle
P22,10,"[0,5)",0,0.09149677771251104,1050,3,2,follows a 90-s cycle
P22,10,"[10,15)",10,0.04634897020836575,1050,3,2,follows a 90-s cycle
P22,10,"[15,20)",15,0.035643905006455145,1050,3,2,follows a 90-s cycle
P22,10,"[20,25)",20,-0.03286493894573963,1050,3,2,follows a 90-s cycle
P22,10,"[25,30)",25,-0.03798079336458897,1050,3,2,follows a 90-s cycle
P22,10,"[30,35)",30,-0.1324796028681279,1050,3,2,follows a 90-s cycle
P22,10,"[35,40)",35,-0.020331628188470372,1050,3,2,follows a 90-s cycle
P22,10,"[40,45)",40,-0.07762785290176047,1050,3,2,follows a 90-s cycle
P22,10,"[45,50)",45,-0.0782043433775451,1050,3,2,follows a 90-s cycle
P22,10,"[5,10)",5,0.1259666311490766,1050,3,2,follows a 90-s cycle
P22,10,"[50,55)",50,-0.10123022457307135,1050,3,2,follows a 90-s cycle
P22,10,"[55,60)",55,-0.10231032626171208,1050,3,2,follows a 90-s cycle
P22,10,"[60,65)",60,0.16009719448789764,1050,3,2,follows a 90-s cycle
P22,10,"[65,70)",65,0.1247526651796115,1050,3,2,follows a 90-s cycle
P22,10,"[70,75)",70,0.10032996110078488,1050,3,2,follows a 90-s cycle
P22,10,"[75,80)",75,0.1507806794595862,1050,3,2,follows a 90-s cycle
P22,10,"[80,85)",80,0.029228001530198184,1050,3,2,follows a 90-s cycle
P22,10,"[85,90)",85,0.2532738357494027,1050,3,2,follows a 90-s cycle
P22,11,"[-10,-5)",-10,0.04811925176752986,1050,3,3,follows a 90-s cycle
P22,11,"[-5,0)",-5,0.2697798359631503,1050,3,3,follows a 90-s cycle
P22,11,"[0,5)",0,-0.006648642777464872,1050,3,3,follows a 90-s cycle
P22,11,"[10,15)",10,-0.036233516849382835,1050,3,3,follows a 90-s cycle
P22,11,"[15,20)",15,3.038762260863273e-4,1050,3,3,follows a 90-s cycle
P22,11,"[20,25)",20,-0.07090748431763896,1050,3,3,follows a 90-s cycle
P22,11,"[25,30)",25,-0.1892593995487092,1050,3,3,follows a 90-s cycle
P22,11,"[30,35)",30,-0.35049513728742426,1050,3,3,follows a 90-s cycle
P22,11,"[35,40)",35,-0.23656352943887074,1050,3,3,follows a 90-s cycle
P22,11,"[40,45)",40,-0.24366561853094984,1050,3,3,follows a 90-s cycle
P22,11,"[45,50)",45,-0.15011655578702252,1050,3,3,follows a 90-s cycle
P22,11,"[5,10)",5,-0.04884830025278692,1050,3,3,follows a 90-s cycle
P22,11,"[50,55)",50,0.17190166608797788,1050,3,3,follows a 90-s cycle
P22,11,"[55,60)",55,0.23187925211377297,1050,3,3,follows a 90-s cycle
P22,11,"[60,65)",60,0.49528409128550954,1050,3,3,follows a 90-s cycle
P22,11,"[65,70)",65,0.32695152972234515,1050,3,3,follows a 90-s cycle
P22,11,"[70,75)",70,0.12699113182182087,1050,3,3,follows a 90-s cycle
P22,11,"[75,80)",75,0.03694164633662549,1050,3,3,follows a 90-s cycle
P22,11,"[80,85)",80,-0.016009928621398294,1050,3,3,follows a 90-s cycle
P22,11,"[85,90)",85,0.011226712980841222,1050,3,3,follows a 90-s cycle
P22,12,"[-10,-5)",-10,0.004220793462493202,1050,3,4,follows a 90-s cycle
P22,12,"[-5,0)",-5,-0.009767029378345874,1050,3,4,follows a 90-s cycle
P22,12,"[0,5)",0,-0.016562495163786457,1050,3,4,follows a 90-s cycle
P22,12,"[10,15)",10,-0.16843795258040975,1050,3,4,follows a 90-s cycle
P22,12,"[15,20)",15,-0.09359577069935242,1050,3,4,follows a 90-s cycle
P22,12,"[20,25)",20,-0.0943244354272074,1050,3,4,follows a 90-s cycle
P22,12,"[25,30)",25,-0.09444068890323577,1050,3,4,follows a 90-s cycle
P22,12,"[30,35)",30,-0.07029891810103059,1050,3,4,follows a 90-s cycle
P22,12,"[35,40)",35,-0.11938373945957086,1050,3,4,follows a 90-s cycle
P22,12,"[40,45)",40,0.0058741736662013665,1050,3,4,follows a 90-s cycle
P22,12,"[45,50)",45,0.1099198487717223,1050,3,4,follows a 90-s cycle
P22,12,"[5,10)",5,-0.17797225975979786,1050,3,4,follows a 90-s cycle
P22,12,"[50,55)",50,0.16826518131543558,1050,3,4,follows a 90-s cycle
P22,12,"[55,60)",55,0.0613821247179179,1050,3,4,follows a 90-s cycle
P22,12,"[60,65)",60,-0.004880250009586301,483,3,4,follows a 90-s cycle
P23,1,"[-10,-5)",-10,-0.2276864330775637,1050,1,1,opens a run
P23,1,"[-5,0)",-5,0.07180065493566358,1050,1,1,opens a run
P23,1,"[0,5)",0,0.11679049923542949,1050,1,1,opens a run
P23,1,"[10,15)",10,-0.06789161262785845,1050,1,1,opens a run
P23,1,"[15,20)",15,0.013060725186897897,1050,1,1,opens a run
P23,1,"[20,25)",20,-0.039927860216207055,1050,1,1,opens a run
P23,1,"[25,30)",25,-0.011884180432929017,1050,1,1,opens a run
P23,1,"[30,35)",30,-0.1313571356301354,1050,1,1,opens a run
P23,1,"[35,40)",35,-0.11214161408945846,1050,1,1,opens a run
P23,1,"[40,45)",40,0.016851891430155773,1050,1,1,opens a run
P23,1,"[45,50)",45,0.05177042801813354,1050,1,1,opens a run
P23,1,"[5,10)",5,0.030635333107869714,1050,1,1,opens a run
P23,1,"[50,55)",50,-0.11979749741656336,1050,1,1,opens a run
P23,1,"[55,60)",55,-0.09953017109336666,1050,1,1,opens a run
P23,1,"[60,65)",60,0.19300071798684043,1050,1,1,opens a run
P23,1,"[65,70)",65,-0.008870679123415541,1050,1,1,opens a run
P23,1,"[70,75)",70,-0.07756182297847425,1050,1,1,opens a run
P23,1,"[75,80)",75,0.17495053852851317,1050,1,1,opens a run
P23,1,"[80,85)",80,0.32184569170212435,1050,1,1,opens a run
P23,1,"[85,90)",85,0.165213756379558,1050,1,1,opens a run
P23,2,"[-10,-5)",-10,0.25085792871427076,1050,1,2,follows a 90-s cycle
P23,2,"[-5,0)",-5,0.10747796874834104,1050,1,2,follows a 90-s cycle
P23,2,"[0,5)",0,0.044449496954631657,1050,1,2,follows a 90-s cycle
P23,2,"[10,15)",10,-0.1647650158866541,1050,1,2,follows a 90-s cycle
P23,2,"[15,20)",15,-0.05985297492183478,1050,1,2,follows a 90-s cycle
P23,2,"[20,25)",20,-0.1664540319935842,1050,1,2,follows a 90-s cycle
P23,2,"[25,30)",25,-0.24577639075949825,1050,1,2,follows a 90-s cycle
P23,2,"[30,35)",30,-0.19419138652173953,1050,1,2,follows a 90-s cycle
P23,2,"[35,40)",35,0.14951363831776393,1050,1,2,follows a 90-s cycle
P23,2,"[40,45)",40,0.23519895855018083,1050,1,2,follows a 90-s cycle
P23,2,"[45,50)",45,0.07985225293006652,1050,1,2,follows a 90-s cycle
P23,2,"[5,10)",5,-0.22742849314746477,1050,1,2,follows a 90-s cycle
P23,2,"[50,55)",50,-0.09197647861188049,1050,1,2,follows a 90-s cycle
P23,2,"[55,60)",55,0.11568535324547193,1050,1,2,follows a 90-s cycle
P23,2,"[60,65)",60,0.2766574015517018,1050,1,2,follows a 90-s cycle
P23,2,"[65,70)",65,0.15600594488417183,1050,1,2,follows a 90-s cycle
P23,2,"[70,75)",70,-0.17859364528747704,1050,1,2,follows a 90-s cycle
P23,2,"[75,80)",75,-0.1856826212513096,1050,1,2,follows a 90-s cycle
P23,2,"[80,85)",80,-0.013393259758953188,1050,1,2,follows a 90-s cycle
P23,2,"[85,90)",85,0.09272172082736606,1050,1,2,follows a 90-s cycle
P23,3,"[-10,-5)",-10,0.03973393759045053,1050,1,3,follows a 90-s cycle
P23,3,"[-5,0)",-5,0.056885169033472856,1050,1,3,follows a 90-s cycle
P23,3,"[0,5)",0,-0.1607156066424372,1050,1,3,follows a 90-s cycle
P23,3,"[10,15)",10,0.026001526500761173,1050,1,3,follows a 90-s cycle
P23,3,"[15,20)",15,0.102967200360922,1050,1,3,follows a 90-s cycle
P23,3,"[20,25)",20,0.10278007853568151,1050,1,3,follows a 90-s cycle
P23,3,"[25,30)",25,-0.0984455714512137,1050,1,3,follows a 90-s cycle
P23,3,"[30,35)",30,-0.03445722417481131,1050,1,3,follows a 90-s cycle
P23,3,"[35,40)",35,-0.0798923544658586,1050,1,3,follows a 90-s cycle
P23,3,"[40,45)",40,-0.047865331682651155,1050,1,3,follows a 90-s cycle
P23,3,"[45,50)",45,-0.07097895640649607,1050,1,3,follows a 90-s cycle
P23,3,"[5,10)",5,-0.06915592257812289,1050,1,3,follows a 90-s cycle
P23,3,"[50,55)",50,0.048017335590896264,1050,1,3,follows a 90-s cycle
P23,3,"[55,60)",55,0.10873300266618875,1050,1,3,follows a 90-s cycle
P23,3,"[60,65)",60,0.18412699913573383,1050,1,3,follows a 90-s cycle
P23,3,"[65,70)",65,0.03719786905310799,1050,1,3,follows a 90-s cycle
P23,3,"[70,75)",70,0.1071898556983554,1050,1,3,follows a 90-s cycle
P23,3,"[75,80)",75,-0.11028972981129072,1050,1,3,follows a 90-s cycle
P23,3,"[80,85)",80,-0.026583690194520396,1050,1,3,follows a 90-s cycle
P23,3,"[85,90)",85,0.08548010497376664,1050,1,3,follows a 90-s cycle
P23,4,"[-10,-5)",-10,-0.1474476149942679,1050,1,4,follows a 90-s cycle
P23,4,"[-5,0)",-5,0.0481984047461894,1050,1,4,follows a 90-s cycle
P23,4,"[0,5)",0,0.06874965292160783,1050,1,4,follows a 90-s cycle
P23,4,"[10,15)",10,-0.13856114854537124,1050,1,4,follows a 90-s cycle
P23,4,"[15,20)",15,-0.16325429660197419,1050,1,4,follows a 90-s cycle
P23,4,"[20,25)",20,-0.15629209170154648,1050,1,4,follows a 90-s cycle
P23,4,"[25,30)",25,-0.034344967158648106,1050,1,4,follows a 90-s cycle
P23,4,"[30,35)",30,-0.062111933179104295,1050,1,4,follows a 90-s cycle
P23,4,"[35,40)",35,-0.08773616337422838,1050,1,4,follows a 90-s cycle
P23,4,"[40,45)",40,-0.1326174226227761,1050,1,4,follows a 90-s cycle
P23,4,"[45,50)",45,0.027914625901533086,1050,1,4,follows a 90-s cycle
P23,4,"[5,10)",5,0.04462976497966142,1050,1,4,follows a 90-s cycle
P23,4,"[50,55)",50,0.34164774449879026,1050,1,4,follows a 90-s cycle
P23,4,"[55,60)",55,0.29862461987655137,1050,1,4,follows a 90-s cycle
P23,4,"[60,65)",60,0.08882756672237914,1050,1,4,follows a 90-s cycle
P23,4,"[65,70)",65,0.259042576321913,1050,1,4,follows a 90-s cycle
P23,4,"[70,75)",70,0.1697941314752214,1050,1,4,follows a 90-s cycle
P23,4,"[75,80)",75,-0.18513736795488295,1050,1,4,follows a 90-s cycle
P23,4,"[80,85)",80,-0.23793784029217455,1050,1,4,follows a 90-s cycle
P23,4,"[85,90)",85,-0.16413735467213708,1050,1,4,follows a 90-s cycle
P23,5,"[-10,-5)",-10,0.07710964190195634,1050,2,1,opens a run
P23,5,"[-5,0)",-5,-0.05910470256785509,1050,2,1,opens a run
P23,5,"[0,5)",0,0.09582414648520238,1050,2,1,opens a run
P23,5,"[10,15)",10,0.11717641882206703,1050,2,1,opens a run
P23,5,"[15,20)",15,-0.04073744666770096,1050,2,1,opens a run
P23,5,"[20,25)",20,-0.07190500910420239,1050,2,1,opens a run
P23,5,"[25,30)",25,-0.18420805370122773,1050,2,1,opens a run
P23,5,"[30,35)",30,-0.2341005957296034,1050,2,1,opens a run
P23,5,"[35,40)",35,0.07784172218051492,1050,2,1,opens a run
P23,5,"[40,45)",40,-0.07682914300583793,1050,2,1,opens a run
P23,5,"[45,50)",45,-0.03107352817732027,1050,2,1,opens a run
P23,5,"[5,10)",5,0.1852735804830335,1050,2,1,opens a run
P23,5,"[50,55)",50,-0.019606635493481808,1050,2,1,opens a run
P23,5,"[55,60)",55,0.04526106389024229,1050,2,1,opens a run
P23,5,"[60,65)",60,0.14361859808114352,1050,2,1,opens a run
P23,5,"[65,70)",65,-0.02551792759065637,1050,2,1,opens a run
P23,5,"[70,75)",70,-0.009680432052691935,1050,2,1,opens a run
P23,5,"[75,80)",75,9.769290947702605e-4,1050,2,1,opens a run
P23,5,"[80,85)",80,0.03648514707651629,1050,2,1,opens a run
P23,5,"[85,90)",85,0.04163793347963813,1050,2,1,opens a run
P23,6,"[-10,-5)",-10,0.03817248457247133,1050,2,2,follows a 90-s cycle
P23,6,"[-5,0)",-5,0.06663229263929427,1050,2,2,follows a 90-s cycle
P23,6,"[0,5)",0,0.16554167880103607,1050,2,2,follows a 90-s cycle
P23,6,"[10,15)",10,-0.025022887430989328,1050,2,2,follows a 90-s cycle
P23,6,"[15,20)",15,-0.108745810708032,1050,2,2,follows a 90-s cycle
P23,6,"[20,25)",20,-0.14102997200188097,1050,2,2,follows a 90-s cycle
P23,6,"[25,30)",25,-0.08216342755574509,1050,2,2,follows a 90-s cycle
P23,6,"[30,35)",30,0.13107184671003386,1050,2,2,follows a 90-s cycle
P23,6,"[35,40)",35,0.02527095226083903,1050,2,2,follows a 90-s cycle
P23,6,"[40,45)",40,0.0549568920601902,1050,2,2,follows a 90-s cycle
P23,6,"[45,50)",45,0.23483537391959272,1050,2,2,follows a 90-s cycle
P23,6,"[5,10)",5,-0.07021998484718081,1050,2,2,follows a 90-s cycle
P23,6,"[50,55)",50,-0.05291301770875637,1050,2,2,follows a 90-s cycle
P23,6,"[55,60)",55,-0.07831383530479542,1050,2,2,follows a 90-s cycle
P23,6,"[60,65)",60,-0.10481938969739191,1050,2,2,follows a 90-s cycle
P23,6,"[65,70)",65,-0.12290677058929182,1050,2,2,follows a 90-s cycle
P23,6,"[70,75)",70,-0.05280262488447705,1050,2,2,follows a 90-s cycle
P23,6,"[75,80)",75,-0.05218086914893045,1050,2,2,follows a 90-s cycle
P23,6,"[80,85)",80,-0.09286762319673603,1050,2,2,follows a 90-s cycle
P23,6,"[85,90)",85,0.06119529556117229,1050,2,2,follows a 90-s cycle
P23,7,"[-10,-5)",-10,-0.09642092118105984,1050,2,3,follows a 90-s cycle
P23,7,"[-5,0)",-5,0.05889191262406514,1050,2,3,follows a 90-s cycle
P23,7,"[0,5)",0,0.0027822914772030276,1050,2,3,follows a 90-s cycle
P23,7,"[10,15)",10,0.14433911283329062,1050,2,3,follows a 90-s cycle
P23,7,"[15,20)",15,0.11931592637689382,1050,2,3,follows a 90-s cycle
P23,7,"[20,25)",20,0.15786858015221134,1050,2,3,follows a 90-s cycle
P23,7,"[25,30)",25,0.13151584464862862,1050,2,3,follows a 90-s cycle
P23,7,"[30,35)",30,-0.0660325113792608,1050,2,3,follows a 90-s cycle
P23,7,"[35,40)",35,-0.11167100234243967,1050,2,3,follows a 90-s cycle
P23,7,"[40,45)",40,-0.19872991081250554,1050,2,3,follows a 90-s cycle
P23,7,"[45,50)",45,-0.2728842022743777,1050,2,3,follows a 90-s cycle
P23,7,"[5,10)",5,0.23207758161852352,1050,2,3,follows a 90-s cycle
P23,7,"[50,55)",50,-0.21450736560550368,1050,2,3,follows a 90-s cycle
P23,7,"[55,60)",55,-0.03721209440692203,1050,2,3,follows a 90-s cycle
P23,7,"[60,65)",60,-0.05326433244687219,1050,2,3,follows a 90-s cycle
P23,7,"[65,70)",65,-0.16616721704800397,1050,2,3,follows a 90-s cycle
P23,7,"[70,75)",70,0.049105861509495446,1050,2,3,follows a 90-s cycle
P23,7,"[75,80)",75,0.23626935607569163,1050,2,3,follows a 90-s cycle
P23,7,"[80,85)",80,0.1003763785392443,1050,2,3,follows a 90-s cycle
P23,7,"[85,90)",85,0.19562856521566097,1050,2,3,follows a 90-s cycle
P23,8,"[-10,-5)",-10,0.09447117173174743,1050,2,4,follows a 90-s cycle
P23,8,"[-5,0)",-5,0.20682956113549303,1050,2,4,follows a 90-s cycle
P23,8,"[0,5)",0,0.10541212272613416,1050,2,4,follows a 90-s cycle
P23,8,"[10,15)",10,0.1912204846088286,1050,2,4,follows a 90-s cycle
P23,8,"[15,20)",15,0.09153828724854807,1050,2,4,follows a 90-s cycle
P23,8,"[20,25)",20,-0.003889008150458671,1050,2,4,follows a 90-s cycle
P23,8,"[25,30)",25,-0.03823129487182466,1050,2,4,follows a 90-s cycle
P23,8,"[30,35)",30,-0.10872457410908208,1050,2,4,follows a 90-s cycle
P23,8,"[35,40)",35,-0.14360223376016165,1050,2,4,follows a 90-s cycle
P23,8,"[40,45)",40,-0.256359574400949,1050,2,4,follows a 90-s cycle
P23,8,"[45,50)",45,-0.16160954914412884,1050,2,4,follows a 90-s cycle
P23,8,"[5,10)",5,0.06370494091420845,1050,2,4,follows a 90-s cycle
P23,8,"[50,55)",50,-0.051612455356413005,1050,2,4,follows a 90-s cycle
P23,8,"[55,60)",55,0.0833757862979814,1050,2,4,follows a 90-s cycle
P23,8,"[60,65)",60,0.12290967558818182,1050,2,4,follows a 90-s cycle
P23,8,"[65,70)",65,0.03310989289363518,1050,2,4,follows a 90-s cycle
P23,8,"[70,75)",70,-0.13319951051075649,1050,2,4,follows a 90-s cycle
P23,8,"[75,80)",75,-0.13180262916243626,1050,2,4,follows a 90-s cycle
P23,8,"[80,85)",80,-0.07634003391990649,1050,2,4,follows a 90-s cycle
P23,8,"[85,90)",85,0.11541546903177112,1050,2,4,follows a 90-s cycle
P23,9,"[-10,-5)",-10,-0.09759924972616463,1050,3,1,opens a run
P23,9,"[-5,0)",-5,0.022037260538979316,1050,3,1,opens a run
P23,9,"[0,5)",0,0.09293350260138895,1050,3,1,opens a run
P23,9,"[10,15)",10,0.1431840772641678,1050,3,1,opens a run
P23,9,"[15,20)",15,0.28481181127346106,1050,3,1,opens a run
P23,9,"[20,25)",20,-0.04758633022988366,1050,3,1,opens a run
P23,9,"[25,30)",25,-0.15691780817324122,1050,3,1,opens a run
P23,9,"[30,35)",30,-0.028283594710556827,1050,3,1,opens a run
P23,9,"[35,40)",35,0.0584218987308439,1050,3,1,opens a run
P23,9,"[40,45)",40,-0.08708839310887415,1050,3,1,opens a run
P23,9,"[45,50)",45,-0.016048856651918315,1050,3,1,opens a run
P23,9,"[5,10)",5,0.08616841813814083,1050,3,1,opens a run
P23,9,"[50,55)",50,-0.0019556876278936097,1050,3,1,opens a run
P23,9,"[55,60)",55,-0.12745404547794337,1050,3,1,opens a run
P23,9,"[60,65)",60,0.015350890684619327,1050,3,1,opens a run
P23,9,"[65,70)",65,-0.14633549097647422,1050,3,1,opens a run
P23,9,"[70,75)",70,-0.12354192823156673,1050,3,1,opens a run
P23,9,"[75,80)",75,0.23930607090684788,1050,3,1,opens a run
P23,9,"[80,85)",80,0.0476311506888219,1050,3,1,opens a run
P23,9,"[85,90)",85,0.017211609528748097,1050,3,1,opens a run
P23,10,"[-10,-5)",-10,0.060746617217616074,1050,3,2,follows a 90-s cycle
P23,10,"[-5,0)",-5,0.005695309329872181,1050,3,2,follows a 90-s cycle
P23,10,"[0,5)",0,0.2879762375786343,1050,3,2,follows a 90-s cycle
P23,10,"[10,15)",10,-0.04273314478502421,1050,3,2,follows a 90-s cycle
P23,10,"[15,20)",15,0.02143419686228137,1050,3,2,follows a 90-s cycle
P23,10,"[20,25)",20,-0.04921317349383722,1050,3,2,follows a 90-s cycle
P23,10,"[25,30)",25,-0.1555913994651535,1050,3,2,follows a 90-s cycle
P23,10,"[30,35)",30,0.03668726055479584,1050,3,2,follows a 90-s cycle
P23,10,"[35,40)",35,-0.19404081304370782,1050,3,2,follows a 90-s cycle
P23,10,"[40,45)",40,-0.18738185365122625,1050,3,2,follows a 90-s cycle
