time_s,intensity_760nm,intensity_850nm
624.0000,0.013130331,0.013124515
625.0000,0.013125919,0.013120173
626.0000,0.013130371,0.01312614
627.0000,0.01312531,0.013120124
628.0000,0.013130822,0.013123322
629.0000,0.013126016,0.013121639
630.0000,0.01313024,0.013124259
631.0000,0.013130825,0.013125572
632.0000,0.013130908,0.013125152
633.0000,0.013130817,0.013124784
634.0000,0.013130262,0.013125392
635.0000,0.013125908,0.01312118
636.0000,0.013130822,0.013124233
637.0000,0.013130345,0.013125665
638.0000,0.013130954,0.01312295
639.0000,0.013130925,0.01312514
640.0000,0.013125869,0.01311995
641.0000,0.013125754,0.013120559
642.0000,0.013125426,0.013121388
643.0000,0.013125775,0.013120302
644.0000,0.013125284,0.013120263
645.0000,0.013125799,0.013120991
646.0000,0.013125684,0.013120978
647.0000,0.013130771,0.013124011
648.0000,0.013130627,0.013125016
649.0000,0.013130371,0.013124241
650.0000,0.013125918,0.013119832
651.0000,0.013125652,0.013119634
652.0000,0.013125301,0.013121512
653.0000,0.013125302,0.013120932
654.0000,0.013126018,0.013120659
655.0000,0.013125407,0.013120965
656.0000,0.013130452,0.013124465
657.0000,0.013130807,0.01312446
658.0000,0.013131008,0.013123992
659.0000,0.013125922,0.01312101
660.0000,0.01313093,0.013125059
661.0000,0.013125333,0.013120156
662.0000,0.013125529,0.013119422
663.0000,0.013125569,0.01312151
664.0000,0.013130625,0.013125081
665.0000,0.013130334,0.013124004
666.0000,0.013131104,0.01312451
667.0000,0.013125296,0.013119474
668.0000,0.013125898,0.013121312
669.0000,0.013125413,0.013121203
670.0000,0.013130927,0.013123135
671.0000,0.013131018,0.013124459
672.0000,0.01312556,0.013121512
673.0000,0.01313103,0.013125468
674.0000,0.013130409,0.013124769
675.0000,0.013125973,0.013121082
676.0000,0.013125985,0.013120609
677.0000,0.013126238,0.013120608
678.0000,0.013130095,0.013124562
679.0000,0.013131108,0.013124863
680.0000,0.013125454,0.013120896
681.0000,0.013125943,0.013120492
682.0000,0.013125473,0.013121154
683.0000,0.01313101,0.013125689
684.0000,0.013125513,0.013120507
685.0000,0.013126324,0.013120149
686.0000,0.01312571,0.013120461
687.0000,0.013130348,0.013124995
688.0000,0.013125869,0.013119289
689.0000,0.01313092,0.013125594
690.0000,0.013126076,0.013120423
691.0000,0.01313054,0.013124421
692.0000,0.013130457,0.013124908
693.0000,0.01312553,0.01312089
694.0000,0.013126118,0.013120441
695.0000,0.013130836,0.013124918
696.0000,0.013125415,0.013120394
697.0000,0.013131003,0.013124421
698.0000,0.01312533,0.013120743
699.0000,0.013131022,0.013123953
700.0000,0.013126085,0.013120796
701.0000,0.013131109,0.013124785
702.0000,0.013125602,0.013120105
703.0000,0.013125492,0.013120483
704.0000,0.013130894,0.013125399
705.0000,0.013130946,0.013123108
706.0000,0.013125998,0.013121303
707.0000,0.013130662,0.013124273
708.0000,0.013125957,0.013120423
709.0000,0.013130332,0.013123972
710.0000,0.013125722,0.013120598
711.0000,0.013125338,0.01311917
712.0000,0.013126159,0.013120749
713.0000,0.013130453,0.013125057
714.0000,0.013130384,0.013124844
715.0000,0.013130601,0.013124169
716.0000,0.013130573,0.013123908
717.0000,0.013126162,0.013120599
718.0000,0.013131136,0.013124472
719.0000,0.013131029,0.013125587
720.0000,0.013125865,0.013120887
721.0000,0.013131025,0.013123429
722.0000,0.01312599,0.013120936
723.0000,0.013125516,0.013121419
724.0000,0.013125814,0.013121437
725.0000,0.013125698,0.013120951
726.0000,0.013130457,0.013122835
727.0000,0.013130988,0.013124304
728.0000,0.013125415,0.013120875
729.0000,0.013125447,0.013120892
730.0000,0.013131109,0.01312527
731.0000,0.01313091,0.013125902
732.0000,0.013130649,0.01312459
733.0000,0.013125844,0.013120723
734.0000,0.0131314,0.013124205
735.0000,0.013130708,0.013123439
736.0000,0.01312547,0.013120813
737.0000,0.013126159,0.013120597
738.0000,0.013130683,0.013123663
739.0000,0.013125457,0.01312077
740.0000,0.013125569,0.013120338
741.0000,0.013126167,0.013119813
742.0000,0.01312559,0.013120763
743.0000,0.013131176,0.013125141
744.0000,0.013130981,0.013125299
745.0000,0.013126041,0.013120544
746.0000,0.013126018,0.01312104
747.0000,0.013125714,0.013121187
748.0000,0.013126133,0.013120231
749.0000,0.013130689,0.013124205
750.0000,0.01312549,0.013120771
751.0000,0.013131263,0.013124136
752.0000,0.013131114,0.013123336
753.0000,0.013131159,0.013125519
754.0000,0.01313028,0.013125568
755.0000,0.013125422,0.013119926
756.0000,0.013130726,0.013124981
757.0000,0.013130534,0.013125713
758.0000,0.013125744,0.013121613
759.0000,0.013126045,0.013121382
760.0000,0.013126049,0.013121353
761.0000,0.013125447,0.013120262
762.0000,0.013125542,0.013119899
763.0000,0.013125995,0.013119798
764.0000,0.013130449,0.013123756
765.0000,0.013131054,0.013124811
766.0000,0.013125554,0.013120218
767.0000,0.013130247,0.013122987
768.0000,0.013125422,0.013120926
769.0000,0.013125553,0.013120511
770.0000,0.013126099,0.013120522
771.0000,0.013131022,0.01312457
772.0000,0.013126067,0.013121005
773.0000,0.01313108,0.013126045
774.0000,0.013126099,0.013120592
775.0000,0.013131278,0.01312452
776.0000,0.013131116,0.013123256
777.0000,0.013126004,0.013121139
778.0000,0.013131173,0.013124752
779.0000,0.013130941,0.013123554
780.0000,0.013126242,0.0131195
781.0000,0.013125706,0.013121721
782.0000,0.013126002,0.013120743
783.0000,0.013130762,0.013124975
784.0000,0.013125598,0.013119731
785.0000,0.013125999,0.013121701
786.0000,0.013130995,0.013124205
787.0000,0.013125445,0.01312136
788.0000,0.013126064,0.013120827
789.0000,0.013130629,0.013125105
790.0000,0.013125442,0.013121109
791.0000,0.013125471,0.01312047
792.0000,0.013125722,0.013120783
793.0000,0.01313051,0.013124299
794.0000,0.013130863,0.013123774
795.0000,0.013130614,0.013123992
796.0000,0.013126067,0.013121043
797.0000,0.013125636,0.013121631
798.0000,0.013130698,0.013124574
799.0000,0.013130569,0.013124997
800.0000,0.013125879,0.013121928
801.0000,0.013126108,0.013121896
802.0000,0.013131191,0.013125688
803.0000,0.013126046,0.013120986
804.0000,0.013130338,0.013125332
805.0000,0.013125466,0.013120916
806.0000,0.013126236,0.013119522
807.0000,0.013131329,0.013124955
808.0000,0.013130949,0.013123337
809.0000,0.013130774,0.013124644
810.0000,0.013130853,0.013124499
811.0000,0.013130325,0.013123352
812.0000,0.013125575,0.01312038
813.0000,0.013125557,0.013120868
814.0000,0.013130602,0.013124953
815.0000,0.013125349,0.013121404
816.0000,0.013125457,0.013119582
817.0000,0.013131113,0.01312643
818.0000,0.013125712,0.013121303
819.0000,0.013130805,0.013124104
820.0000,0.013125787,0.013121609
821.0000,0.013125914,0.013119925
822.0000,0.013130287,0.013124382
823.0000,0.013126203,0.013121066
824.0000,0.01312625,0.013120675
825.0000,0.013125717,0.01312001
826.0000,0.013126212,0.013119946
827.0000,0.013125877,0.013121019
828.0000,0.013131448,0.013124684
829.0000,0.013125696,0.013120769
830.0000,0.013125638,0.013119684
831.0000,0.01312593,0.013120771
832.0000,0.013125763,0.013120681
833.0000,0.01312604,0.01312089
834.0000,0.013131252,0.013125436
835.0000,0.013130365,0.013124376
836.0000,0.013126177,0.013119395
837.0000,0.013131033,0.013124517
838.0000,0.013131279,0.013125096
839.0000,0.013125639,0.013121294
840.0000,0.013131446,0.013124981
841.0000,0.013131162,0.013124254
842.0000,0.0131261,0.013120409
843.0000,0.013126134,0.013120401
844.0000,0.013125596,0.013119832
845.0000,0.013125495,0.013120208
846.0000,0.013131162,0.013124564
847.0000,0.013126137,0.013120691
