time_s,intensity_760nm,intensity_850nm
812.0000,0.56748009,0.86178863
813.0000,0.56654507,0.86206752
814.0000,0.56912756,0.8643381
815.0000,0.57290733,0.86798346
816.0000,0.5738315,0.8626442
817.0000,0.57032025,0.85132229
818.0000,0.56759167,0.84162301
819.0000,0.57460427,0.85117424
820.0000,0.56985039,0.84304917
821.0000,0.5549435,0.81541151
822.0000,0.5597288,0.82071292
823.0000,0.56502599,0.83270568
824.0000,0.57475668,0.85887688
825.0000,0.5772953,0.86925173
826.0000,0.56831342,0.8504715
827.0000,0.57018381,0.85668439
828.0000,0.58084989,0.8746106
829.0000,0.58478558,0.88569009
830.0000,0.58107132,0.88197565
831.0000,0.58697355,0.89626169
832.0000,0.58168674,0.8891508
833.0000,0.58808941,0.90270126
834.0000,0.59099597,0.9077825
835.0000,0.59364074,0.91091526
836.0000,0.5976339,0.92233324
837.0000,0.5850181,0.89766431
838.0000,0.58706623,0.8988232
839.0000,0.58521765,0.89068246
840.0000,0.58963281,0.89569986
841.0000,0.58996952,0.89526701
842.0000,0.59067261,0.89608508
843.0000,0.5900321,0.89346665
844.0000,0.58734125,0.88595843
845.0000,0.57722461,0.86225593
846.0000,0.57544404,0.85793042
847.0000,0.57171243,0.84577179
848.0000,0.57609302,0.84988737
849.0000,0.57563114,0.84810156
850.0000,0.57949281,0.85440111
851.0000,0.58192134,0.86164719
852.0000,0.58121747,0.86457533
853.0000,0.58501899,0.88103372
854.0000,0.57011783,0.85631996
855.0000,0.57021445,0.85671532
856.0000,0.56998909,0.85246062
857.0000,0.57429367,0.85699058
858.0000,0.57734507,0.85778356
859.0000,0.5767408,0.85096341
860.0000,0.58058655,0.8572368
861.0000,0.57798398,0.85235584
862.0000,0.57519811,0.84497374
863.0000,0.5645051,0.81924367
864.0000,0.56786245,0.82287484
865.0000,0.56973559,0.82355106
866.0000,0.57682139,0.83551842
867.0000,0.58304501,0.84674692
868.0000,0.58495069,0.84782261
869.0000,0.58346885,0.84557807
870.0000,0.57563853,0.83399552
871.0000,0.57180953,0.83696079
872.0000,0.57300454,0.84574592
873.0000,0.57420915,0.84898782
874.0000,0.57649332,0.8527866
875.0000,0.58059555,0.86094397
876.0000,0.58083653,0.8621859
877.0000,0.58531207,0.87222058
878.0000,0.57188278,0.8422007
879.0000,0.57121426,0.83111149
880.0000,0.56992066,0.82248604
881.0000,0.57370949,0.82658261
882.0000,0.57081276,0.81913894
883.0000,0.57182735,0.82318681
884.0000,0.56616312,0.81878978
885.0000,0.56948924,0.83070499
886.0000,0.56932437,0.83542997
887.0000,0.57554287,0.85426384
888.0000,0.57035303,0.84828025
889.0000,0.57123154,0.84769291
890.0000,0.57312787,0.84883273
891.0000,0.57105106,0.83915728
892.0000,0.57147348,0.82985449
893.0000,0.57725853,0.83965474
894.0000,0.56995022,0.82799786
895.0000,0.56679285,0.82108295
896.0000,0.56433851,0.81817532
897.0000,0.56751764,0.82815444
898.0000,0.57159728,0.84292233
899.0000,0.57315826,0.84870291
900.0000,0.55672938,0.81113768
901.0000,0.55609101,0.80392694
902.0000,0.55643612,0.80182636
903.0000,0.56151354,0.80716187
904.0000,0.56400031,0.80801874
905.0000,0.56094861,0.79940259
906.0000,0.56349862,0.8038792
907.0000,0.56728745,0.81382442
908.0000,0.55580294,0.79116428
909.0000,0.55871254,0.79791993
910.0000,0.55385399,0.79071963
911.0000,0.55682105,0.79669893
912.0000,0.55937392,0.80170047
913.0000,0.5672437,0.82235867
914.0000,0.57618552,0.84353375
915.0000,0.5673725,0.82753569
916.0000,0.57074511,0.83476746
917.0000,0.56636816,0.82765472
918.0000,0.56949764,0.83161962
919.0000,0.56812865,0.82495767
920.0000,0.57301968,0.8324132
921.0000,0.57253611,0.83201027
922.0000,0.56361902,0.81536698
923.0000,0.56482965,0.81769276
924.0000,0.57010531,0.83116674
925.0000,0.57586944,0.84705704
926.0000,0.57981479,0.8603307
927.0000,0.58077961,0.86429703
928.0000,0.57164687,0.84989101
929.0000,0.56970859,0.84520036
930.0000,0.57534134,0.85275382
931.0000,0.5767951,0.85436481
932.0000,0.58248991,0.86830372
933.0000,0.5712992,0.84585059
934.0000,0.57322627,0.85049152
935.0000,0.56982064,0.84696579
936.0000,0.57225347,0.85427761
937.0000,0.57104218,0.85535467
938.0000,0.5746119,0.86498123
939.0000,0.57997614,0.87614244
940.0000,0.57643503,0.86462283
941.0000,0.56790513,0.83917677
942.0000,0.57361764,0.8467164
943.0000,0.57676929,0.85394388
944.0000,0.58029032,0.86460537
945.0000,0.57882059,0.86165881
946.0000,0.5682053,0.84191132
947.0000,0.5700025,0.84696925
948.0000,0.57166785,0.84846979
949.0000,0.57117409,0.8463257
950.0000,0.57625669,0.85371655
951.0000,0.57649916,0.85307103
952.0000,0.56959885,0.84491444
953.0000,0.57296473,0.8577053
954.0000,0.57745308,0.87766594
955.0000,0.56818897,0.86331224
956.0000,0.56770676,0.8623963
957.0000,0.5645892,0.85478532
958.0000,0.57015103,0.86662346
959.0000,0.57053488,0.86919326
960.0000,0.57654244,0.88253933
961.0000,0.56195027,0.84940058
962.0000,0.56102395,0.84012002
963.0000,0.56523281,0.83970982
964.0000,0.56665415,0.83790231
965.0000,0.5715999,0.84529978
966.0000,0.57538235,0.85382634
967.0000,0.57092053,0.84627151
968.0000,0.56888705,0.84525931
969.0000,0.56504738,0.83610398
970.0000,0.56246775,0.82791835
971.0000,0.56308085,0.82629424
972.0000,0.56481421,0.82837939
973.0000,0.56859255,0.83524603
974.0000,0.56797349,0.83360833
975.0000,0.56054145,0.82070667
976.0000,0.55617166,0.81245393
977.0000,0.55931461,0.81835669
978.0000,0.56086427,0.82249653
979.0000,0.56572551,0.83292866
980.0000,0.57105988,0.84585863
981.0000,0.57155949,0.84855837
982.0000,0.57320285,0.85008419
983.0000,0.55777699,0.81217504
984.0000,0.55443162,0.80168635
985.0000,0.55411518,0.79780716
986.0000,0.55784398,0.80276072
987.0000,0.56262809,0.81447029
988.0000,0.56696957,0.83383238
989.0000,0.56733954,0.84761912
990.0000,0.57021022,0.86640042
991.0000,0.55782199,0.84137648
992.0000,0.55938905,0.84232807
993.0000,0.55588013,0.83051467
994.0000,0.56067473,0.83349937
995.0000,0.56580466,0.842152
996.0000,0.56673104,0.84243029
997.0000,0.56477827,0.83619469
998.0000,0.55402839,0.81407106
999.0000,0.55635262,0.81879616
1000.0000,0.55865014,0.82370263
1001.0000,0.5609321,0.82828122
1002.0000,0.56479371,0.83437079
1003.0000,0.56699097,0.83382177
1004.0000,0.55214792,0.80101442
1005.0000,0.55470222,0.80535662
1006.0000,0.55915993,0.81213558
1007.0000,0.56410336,0.81924099
1008.0000,0.56707919,0.82371217
1009.0000,0.57063258,0.83461583
1010.0000,0.56364059,0.82749885
1011.0000,0.56478912,0.83670366
1012.0000,0.56246704,0.83364528
1013.0000,0.56618655,0.83654535
1014.0000,0.57214105,0.84553272
1015.0000,0.57205743,0.84462881
1016.0000,0.57052672,0.84119189
1017.0000,0.56339169,0.82856601
1018.0000,0.56956434,0.84282082
1019.0000,0.57509571,0.85995764
1020.0000,0.57349271,0.85957557
1021.0000,0.5769459,0.86802161
1022.0000,0.58048421,0.87633401
1023.0000,0.56746805,0.84808385
1024.0000,0.56534553,0.8399359
1025.0000,0.56864887,0.84098476
1026.0000,0.57332474,0.85079867
1027.0000,0.57799923,0.86579829
1028.0000,0.5739817,0.86059004
1029.0000,0.56826121,0.85252661
1030.0000,0.57511497,0.86625957
1031.0000,0.57155007,0.8611812
1032.0000,0.57107288,0.85875082
1033.0000,0.57420689,0.8626256
1034.0000,0.57484329,0.86721438
1035.0000,0.57650661,0.87357581
1036.0000,0.58059579,0.88715005
1037.0000,0.5826875,0.89267838
1038.0000,0.58172941,0.8910802
1039.0000,0.58209515,0.8953355
1040.0000,0.57803839,0.89240938
1041.0000,0.57723719,0.89373004
1042.0000,0.57801098,0.89395028
1043.0000,0.57901669,0.89886498
1044.0000,0.58208948,0.9083178
1045.0000,0.58517236,0.91481596
1046.0000,0.57898068,0.89500993
1047.0000,0.56853604,0.86220717
1048.0000,0.56959349,0.85609353
1049.0000,0.56884575,0.85238618
1050.0000,0.57315296,0.86500961
1051.0000,0.57554185,0.88013059
1052.0000,0.57115984,0.88098592
1053.0000,0.57124799,0.88955688
1054.0000,0.57637197,0.90366602
1055.0000,0.57844782,0.91002685
1056.0000,0.57289827,0.89370215
1057.0000,0.56818646,0.87590629
1058.0000,0.57177502,0.87686813
1059.0000,0.57292384,0.87667561
1060.0000,0.57672304,0.88127285
1061.0000,0.57548612,0.87902492
1062.0000,0.57603824,0.88730115
1063.0000,0.57263047,0.88664949
1064.0000,0.57394952,0.89658201
1065.0000,0.56261063,0.8749966
1066.0000,0.56133759,0.87154442
1067.0000,0.56820017,0.88414627
1068.0000,0.57561851,0.90156215
1069.0000,0.57685,0.9013347
1070.0000,0.57358652,0.88585567
1071.0000,0.56423247,0.86200732
1072.0000,0.56449568,0.85876429
1073.0000,0.56895715,0.8655839
1074.0000,0.5735634,0.87608743
1075.0000,0.57336253,0.87656194
1076.0000,0.57610726,0.88857257
1077.0000,0.56436628,0.87450284
1078.0000,0.56516987,0.88595778
1079.0000,0.5632872,0.88889098
1080.0000,0.56718767,0.89749378
1081.0000,0.57299674,0.90475345
1082.0000,0.57285458,0.90040994
1083.0000,0.56156272,0.87239379
1084.0000,0.56338453,0.86964303
1085.0000,0.56627041,0.8698507
1086.0000,0.56567895,0.86649448
1087.0000,0.56124085,0.85803288
1088.0000,0.56317014,0.85995847
1089.0000,0.55504751,0.84212428
1090.0000,0.55721134,0.84624481
1091.0000,0.56290299,0.85654932
1092.0000,0.56416172,0.85200679
1093.0000,0.55708158,0.83195156
1094.0000,0.55361992,0.81969202
1095.0000,0.55828863,0.82358068
1096.0000,0.56595844,0.83656454
1097.0000,0.56350702,0.83396429
1098.0000,0.55243033,0.81370109
1099.0000,0.55800217,0.8249321
1100.0000,0.56042606,0.83209342
1101.0000,0.56653935,0.84477025
1102.0000,0.55687964,0.81979859
1103.0000,0.56032246,0.82491142
1104.0000,0.56385648,0.8340348
1105.0000,0.56929338,0.85007674
1106.0000,0.57308406,0.8625102
1107.0000,0.57315636,0.86715317
1108.0000,0.56952876,0.86456424
1109.0000,0.56760871,0.86032861
1110.0000,0.57200718,0.8630811
1111.0000,0.57202339,0.8556512
1112.0000,0.57559085,0.85908127
1113.0000,0.56602675,0.83549803
1114.0000,0.56014967,0.82464325
1115.0000,0.56313908,0.8289957
1116.0000,0.56912655,0.85332596
1117.0000,0.56940544,0.8647095
1118.0000,0.56869751,0.87208307
1119.0000,0.56191385,0.86184472
1120.0000,0.56454784,0.87165928
1121.0000,0.56785959,0.88214302
1122.0000,0.57066864,0.88800764
1123.0000,0.57412136,0.89190793
1124.0000,0.57578248,0.89336169
1125.0000,0.57222062,0.88516426
1126.0000,0.56212062,0.86474401
1127.0000,0.55848193,0.85512668
1128.0000,0.55571461,0.84924364
1129.0000,0.55802387,0.85336101
1130.0000,0.56106675,0.86169362
1131.0000,0.56132179,0.86494422
1132.0000,0.55870593,0.86162978
1133.0000,0.56133026,0.87018579
1134.0000,0.56567985,0.88277763
1135.0000,0.56555313,0.88376009
1136.0000,0.55754048,0.86312068
1137.0000,0.55232209,0.84667057
1138.0000,0.55376941,0.84942555
1139.0000,0.55378485,0.85294288
1140.0000,0.55670184,0.86275059
1141.0000,0.55658668,0.86626285
1142.0000,0.55706662,0.87024826
1143.0000,0.55663925,0.87080175
1144.0000,0.56207198,0.88613755
1145.0000,0.56097412,0.88266057
1146.0000,0.5594635,0.8741104
1147.0000,0.55026376,0.8459788
1148.0000,0.5538547,0.84520578
1149.0000,0.5535053,0.84106785
1150.0000,0.55037314,0.83274865
1151.0000,0.54957026,0.83156919
1152.0000,0.54771554,0.83204925
1153.0000,0.55199164,0.84566927
1154.0000,0.5546118,0.85390985
1155.0000,0.55665189,0.86083251
1156.0000,0.5559116,0.86183858
1157.0000,0.561324,0.87820029
1158.0000,0.56538934,0.89220589
1159.0000,0.56134152,0.88293254
1160.0000,0.56262624,0.88245469
1161.0000,0.56424576,0.88309461
1162.0000,0.56303471,0.87631923
1163.0000,0.56141531,0.86497754
1164.0000,0.55315554,0.84000736
1165.0000,0.55116385,0.83090222
1166.0000,0.55150586,0.83142078
1167.0000,0.55302113,0.84125626
1168.0000,0.5517807,0.84730959
1169.0000,0.55616015,0.86694688
1170.0000,0.55950534,0.88351119
1171.0000,0.5578813,0.88416082
1172.0000,0.56250632,0.89666623
1173.0000,0.56334585,0.89773852
1174.0000,0.56937146,0.90591115
1175.0000,0.5752027,0.91095632
1176.0000,0.57484776,0.90653783
1177.0000,0.56624895,0.88613713
1178.0000,0.55956358,0.86772782
1179.0000,0.56163907,0.87031406
1180.0000,0.56127423,0.87045169
1181.0000,0.5612725,0.87303931
1182.0000,0.55825526,0.86978245
1183.0000,0.5591265,0.87453383
1184.0000,0.56444132,0.88832712
1185.0000,0.56447619,0.88927239
1186.0000,0.56711966,0.88912475
1187.0000,0.56959313,0.88401872
1188.0000,0.57149458,0.88198513
1189.0000,0.56112921,0.8591184
1190.0000,0.56014514,0.85663784
1191.0000,0.55786026,0.8556636
1192.0000,0.55845648,0.86449564
1193.0000,0.56328183,0.87999845
1194.0000,0.56313157,0.88205105
1195.0000,0.56690264,0.88942301
1196.0000,0.56734729,0.88782388
1197.0000,0.57308263,0.90064317
1198.0000,0.57499385,0.90470141
1199.0000,0.56206709,0.87378359
1200.0000,0.56027037,0.86696768
1201.0000,0.56156313,0.86342299
1202.0000,0.56587368,0.86721522
1203.0000,0.56364971,0.85834652
1204.0000,0.56436247,0.8593753
1205.0000,0.56573683,0.86684513
1206.0000,0.56590009,0.87287819
1207.0000,0.56801212,0.8865152
1208.0000,0.56818563,0.89609402
1209.0000,0.56544012,0.89558995
1210.0000,0.56873983,0.90963238
1211.0000,0.57302976,0.92024535
1212.0000,0.56630051,0.901353
1213.0000,0.57170779,0.90977043
1214.0000,0.56584585,0.8933751
1215.0000,0.5561195,0.87204719
1216.0000,0.55390048,0.86533195
1217.0000,0.54902869,0.85181397
1218.0000,0.54911596,0.8512702
1219.0000,0.54935426,0.85459298
1220.0000,0.5485158,0.85348475
1221.0000,0.54807723,0.84798795
1222.0000,0.54694748,0.83962113
1223.0000,0.53817046,0.81656492
1224.0000,0.54243392,0.82415426
1225.0000,0.54556584,0.83271712
1226.0000,0.54784799,0.84354758
1227.0000,0.54951012,0.85078031
1228.0000,0.55400503,0.86226577
1229.0000,0.55499327,0.86535805
1230.0000,0.55383456,0.86226124
